seed,artifact,artifact_type,pyc_path,python_tag,magic_number,bytes
data/rq3/cpython-3.8/seeds/cpython_case_test_functools_TestPartial_test_positional_27c78a2bfde2e9f4.pyc,cpython_unittest:data/rq3/cpython-3.8/unittest_seeds/raw,cpython_unittest_seed,cpython_case_test_functools_TestPartial_test_positional_27c78a2bfde2e9f4.pyc,cpython-38,3413,589
data/rq3/cpython-3.8/seeds/cpython_case_test_functools_TestPartial_test_protection_of_callers_dict_argument_58df942c0cda874e.pyc,cpython_unittest:data/rq3/cpython-3.8/unittest_seeds/raw,cpython_unittest_seed,cpython_case_test_functools_TestPartial_test_protection_of_callers_dict_argument_58df942c0cda874e.pyc,cpython-38,3413,709
data/rq3/cpython-3.8/seeds/cpython_case_test_functools_TestPartial_test_recursive_pickle_4d2dc45ab7c3b056.pyc,cpython_unittest:data/rq3/cpython-3.8/unittest_seeds/raw,cpython_unittest_seed,cpython_case_test_functools_TestPartial_test_recursive_pickle_4d2dc45ab7c3b056.pyc,cpython-38,3413,1027
data/rq3/cpython-3.8/seeds/cpython_case_test_functools_TestPartial_test_recursive_repr_8192cf4929ca5ba8.pyc,cpython_unittest:data/rq3/cpython-3.8/unittest_seeds/raw,cpython_unittest_seed,cpython_case_test_functools_TestPartial_test_recursive_repr_8192cf4929ca5ba8.pyc,cpython-38,3413,841
data/rq3/cpython-3.8/seeds/cpython_case_test_functools_TestPartial_test_repr_b62752d221d99657.pyc,cpython_unittest:data/rq3/cpython-3.8/unittest_seeds/raw,cpython_unittest_seed,cpython_case_test_functools_TestPartial_test_repr_b62752d221d99657.pyc,cpython-38,3413,1349
data/rq3/cpython-3.8/seeds/cpython_case_test_functools_TestPartial_test_setstate_7b9e36bf465c0c32.pyc,cpython_unittest:data/rq3/cpython-3.8/unittest_seeds/raw,cpython_unittest_seed,cpython_case_test_functools_TestPartial_test_setstate_7b9e36bf465c0c32.pyc,cpython-38,3413,933
data/rq3/cpython-3.8/seeds/cpython_case_test_functools_TestPartial_test_setstate_errors_a2eb4323510de175.pyc,cpython_unittest:data/rq3/cpython-3.8/unittest_seeds/raw,cpython_unittest_seed,cpython_case_test_functools_TestPartial_test_setstate_errors_a2eb4323510de175.pyc,cpython-38,3413,650
data/rq3/cpython-3.8/seeds/cpython_case_test_functools_TestPartial_test_setstate_refcount_9a888c5497101754.pyc,cpython_unittest:data/rq3/cpython-3.8/unittest_seeds/raw,cpython_unittest_seed,cpython_case_test_functools_TestPartial_test_setstate_refcount_9a888c5497101754.pyc,cpython-38,3413,1075
data/rq3/cpython-3.8/seeds/cpython_case_test_functools_TestPartial_test_setstate_subclasses_af503edd16538cc2.pyc,cpython_unittest:data/rq3/cpython-3.8/unittest_seeds/raw,cpython_unittest_seed,cpython_case_test_functools_TestPartial_test_setstate_subclasses_af503edd16538cc2.pyc,cpython-38,3413,880
data/rq3/cpython-3.8/seeds/cpython_case_test_functools_TestPartial_test_weakref_2d09401c477e98ea.pyc,cpython_unittest:data/rq3/cpython-3.8/unittest_seeds/raw,cpython_unittest_seed,cpython_case_test_functools_TestPartial_test_weakref_2d09401c477e98ea.pyc,cpython-38,3413,543
data/rq3/cpython-3.8/seeds/cpython_case_test_functools_TestPartial_test_with_bound_and_unbound_methods_4fdd1823e3e4af46.pyc,cpython_unittest:data/rq3/cpython-3.8/unittest_seeds/raw,cpython_unittest_seed,cpython_case_test_functools_TestPartial_test_with_bound_and_unbound_methods_4fdd1823e3e4af46.pyc,cpython-38,3413,562
data/rq3/cpython-3.8/seeds/cpython_case_test_functools_TestReduce_test_iterator_usage_742044219f3219a5.pyc,cpython_unittest:data/rq3/cpython-3.8/unittest_seeds/raw,cpython_unittest_seed,cpython_case_test_functools_TestReduce_test_iterator_usage_742044219f3219a5.pyc,cpython-38,3413,1313
data/rq3/cpython-3.8/seeds/cpython_case_test_functools_TestReduce_test_reduce_52772b67dfc4f726.pyc,cpython_unittest:data/rq3/cpython-3.8/unittest_seeds/raw,cpython_unittest_seed,cpython_case_test_functools_TestReduce_test_reduce_52772b67dfc4f726.pyc,cpython-38,3413,2857
data/rq3/cpython-3.8/seeds/cpython_case_test_functools_TestSingleDispatch_test_abstractmethod_register_7a5b9036290ad2cf.pyc,cpython_unittest:data/rq3/cpython-3.8/unittest_seeds/raw,cpython_unittest_seed,cpython_case_test_functools_TestSingleDispatch_test_abstractmethod_register_7a5b9036290ad2cf.pyc,cpython-38,3413,858
data/rq3/cpython-3.8/seeds/cpython_case_test_functools_TestSingleDispatch_test_annotations_8433e5678c4d5e4b.pyc,cpython_unittest:data/rq3/cpython-3.8/unittest_seeds/raw,cpython_unittest_seed,cpython_case_test_functools_TestSingleDispatch_test_annotations_8433e5678c4d5e4b.pyc,cpython-38,3413,1512
data/rq3/cpython-3.8/seeds/cpython_case_test_functools_TestSingleDispatch_test_c3_abc_53b000f3453c54d2.pyc,cpython_unittest:data/rq3/cpython-3.8/unittest_seeds/raw,cpython_unittest_seed,cpython_case_test_functools_TestSingleDispatch_test_c3_abc_53b000f3453c54d2.pyc,cpython-38,3413,1730
data/rq3/cpython-3.8/seeds/cpython_case_test_functools_TestSingleDispatch_test_c_classes_6d69a0360fb1f589.pyc,cpython_unittest:data/rq3/cpython-3.8/unittest_seeds/raw,cpython_unittest_seed,cpython_case_test_functools_TestSingleDispatch_test_c_classes_6d69a0360fb1f589.pyc,cpython-38,3413,1038
data/rq3/cpython-3.8/seeds/cpython_case_test_functools_TestSingleDispatch_test_cache_invalidation_690ee9717280d2e4.pyc,cpython_unittest:data/rq3/cpython-3.8/unittest_seeds/raw,cpython_unittest_seed,cpython_case_test_functools_TestSingleDispatch_test_cache_invalidation_690ee9717280d2e4.pyc,cpython-38,3413,3922
data/rq3/cpython-3.8/seeds/cpython_case_test_functools_TestSingleDispatch_test_callable_register_8d8b0d77d51d6442.pyc,cpython_unittest:data/rq3/cpython-3.8/unittest_seeds/raw,cpython_unittest_seed,cpython_case_test_functools_TestSingleDispatch_test_callable_register_8d8b0d77d51d6442.pyc,cpython-38,3413,1315
data/rq3/cpython-3.8/seeds/cpython_case_test_functools_TestSingleDispatch_test_classmethod_register_372bc6fedaadc54b.pyc,cpython_unittest:data/rq3/cpython-3.8/unittest_seeds/raw,cpython_unittest_seed,cpython_case_test_functools_TestSingleDispatch_test_classmethod_register_372bc6fedaadc54b.pyc,cpython-38,3413,1311
data/rq3/cpython-3.8/seeds/cpython_case_test_functools_TestSingleDispatch_test_compose_mro_7bcc36f9638fb4bf.pyc,cpython_unittest:data/rq3/cpython-3.8/unittest_seeds/raw,cpython_unittest_seed,cpython_case_test_functools_TestSingleDispatch_test_compose_mro_7bcc36f9638fb4bf.pyc,cpython-38,3413,1627
data/rq3/cpython-3.8/seeds/cpython_case_test_functools_TestSingleDispatch_test_false_meta_1790a274ce99ed47.pyc,cpython_unittest:data/rq3/cpython-3.8/unittest_seeds/raw,cpython_unittest_seed,cpython_case_test_functools_TestSingleDispatch_test_false_meta_1790a274ce99ed47.pyc,cpython-38,3413,1383
data/rq3/cpython-3.8/seeds/cpython_case_test_functools_TestSingleDispatch_test_invalid_positional_argument_6bbdb2c65a9fdad3.pyc,cpython_unittest:data/rq3/cpython-3.8/unittest_seeds/raw,cpython_unittest_seed,cpython_case_test_functools_TestSingleDispatch_test_invalid_positional_argument_6bbdb2c65a9fdad3.pyc,cpython-38,3413,675
data/rq3/cpython-3.8/seeds/cpython_case_test_functools_TestSingleDispatch_test_invalid_registrations_c88ca567f7aa5b82.pyc,cpython_unittest:data/rq3/cpython-3.8/unittest_seeds/raw,cpython_unittest_seed,cpython_case_test_functools_TestSingleDispatch_test_invalid_registrations_c88ca567f7aa5b82.pyc,cpython-38,3413,1628
data/rq3/cpython-3.8/seeds/cpython_case_test_functools_TestSingleDispatch_test_method_register_7256ffe122c0d985.pyc,cpython_unittest:data/rq3/cpython-3.8/unittest_seeds/raw,cpython_unittest_seed,cpython_case_test_functools_TestSingleDispatch_test_method_register_7256ffe122c0d985.pyc,cpython-38,3413,1270
data/rq3/cpython-3.8/seeds/cpython_case_test_functools_TestSingleDispatch_test_mro_c2ce6d3d41d8a79b.pyc,cpython_unittest:data/rq3/cpython-3.8/unittest_seeds/raw,cpython_unittest_seed,cpython_case_test_functools_TestSingleDispatch_test_mro_c2ce6d3d41d8a79b.pyc,cpython-38,3413,1519
data/rq3/cpython-3.8/seeds/cpython_case_test_functools_TestSingleDispatch_test_mro_conflicts_60642a8f4b97d35b.pyc,cpython_unittest:data/rq3/cpython-3.8/unittest_seeds/raw,cpython_unittest_seed,cpython_case_test_functools_TestSingleDispatch_test_mro_conflicts_60642a8f4b97d35b.pyc,cpython-38,3413,5274
data/rq3/cpython-3.8/seeds/cpython_case_test_functools_TestSingleDispatch_test_register_abc_ced8033d0f27a5ad.pyc,cpython_unittest:data/rq3/cpython-3.8/unittest_seeds/raw,cpython_unittest_seed,cpython_case_test_functools_TestSingleDispatch_test_register_abc_ced8033d0f27a5ad.pyc,cpython-38,3413,3549
data/rq3/cpython-3.8/seeds/cpython_case_test_functools_TestSingleDispatch_test_register_decorator_0088c93a1355fce0.pyc,cpython_unittest:data/rq3/cpython-3.8/unittest_seeds/raw,cpython_unittest_seed,cpython_case_test_functools_TestSingleDispatch_test_register_decorator_0088c93a1355fce0.pyc,cpython-38,3413,862
data/rq3/cpython-3.8/seeds/cpython_case_test_functools_TestSingleDispatch_test_simple_overloads_20a9a9df45c10e0d.pyc,cpython_unittest:data/rq3/cpython-3.8/unittest_seeds/raw,cpython_unittest_seed,cpython_case_test_functools_TestSingleDispatch_test_simple_overloads_20a9a9df45c10e0d.pyc,cpython-38,3413,820
data/rq3/cpython-3.8/seeds/cpython_case_test_functools_TestSingleDispatch_test_staticmethod_register_34aae606408ecf18.pyc,cpython_unittest:data/rq3/cpython-3.8/unittest_seeds/raw,cpython_unittest_seed,cpython_case_test_functools_TestSingleDispatch_test_staticmethod_register_34aae606408ecf18.pyc,cpython-38,3413,1159
data/rq3/cpython-3.8/seeds/cpython_case_test_functools_TestSingleDispatch_test_type_ann_register_dcea918029bca17d.pyc,cpython_unittest:data/rq3/cpython-3.8/unittest_seeds/raw,cpython_unittest_seed,cpython_case_test_functools_TestSingleDispatch_test_type_ann_register_dcea918029bca17d.pyc,cpython-38,3413,1125
data/rq3/cpython-3.8/seeds/cpython_case_test_functools_TestSingleDispatch_test_wrapping_attributes_aa917cd0185137b6.pyc,cpython_unittest:data/rq3/cpython-3.8/unittest_seeds/raw,cpython_unittest_seed,cpython_case_test_functools_TestSingleDispatch_test_wrapping_attributes_aa917cd0185137b6.pyc,cpython-38,3413,676
data/rq3/cpython-3.8/seeds/cpython_case_test_functools_TestTotalOrdering_test_no_operations_defined_fccf85d5e103cba8.pyc,cpython_unittest:data/rq3/cpython-3.8/unittest_seeds/raw,cpython_unittest_seed,cpython_case_test_functools_TestTotalOrdering_test_no_operations_defined_fccf85d5e103cba8.pyc,cpython-38,3413,644
data/rq3/cpython-3.8/seeds/cpython_case_test_functools_TestTotalOrdering_test_pickle_9d8fc9e7eab7b133.pyc,cpython_unittest:data/rq3/cpython-3.8/unittest_seeds/raw,cpython_unittest_seed,cpython_case_test_functools_TestTotalOrdering_test_pickle_9d8fc9e7eab7b133.pyc,cpython-38,3413,659
data/rq3/cpython-3.8/seeds/cpython_case_test_functools_TestTotalOrdering_test_total_ordering_ge_a6ea549948561885.pyc,cpython_unittest:data/rq3/cpython-3.8/unittest_seeds/raw,cpython_unittest_seed,cpython_case_test_functools_TestTotalOrdering_test_total_ordering_ge_a6ea549948561885.pyc,cpython-38,3413,1237
data/rq3/cpython-3.8/seeds/cpython_case_test_functools_TestTotalOrdering_test_total_ordering_gt_612a97890595ec56.pyc,cpython_unittest:data/rq3/cpython-3.8/unittest_seeds/raw,cpython_unittest_seed,cpython_case_test_functools_TestTotalOrdering_test_total_ordering_gt_612a97890595ec56.pyc,cpython-38,3413,1237
data/rq3/cpython-3.8/seeds/cpython_case_test_functools_TestTotalOrdering_test_total_ordering_le_fea718c61c9b0e00.pyc,cpython_unittest:data/rq3/cpython-3.8/unittest_seeds/raw,cpython_unittest_seed,cpython_case_test_functools_TestTotalOrdering_test_total_ordering_le_fea718c61c9b0e00.pyc,cpython-38,3413,1237
data/rq3/cpython-3.8/seeds/cpython_case_test_functools_TestTotalOrdering_test_total_ordering_lt_8183aed38e9c0ce9.pyc,cpython_unittest:data/rq3/cpython-3.8/unittest_seeds/raw,cpython_unittest_seed,cpython_case_test_functools_TestTotalOrdering_test_total_ordering_lt_8183aed38e9c0ce9.pyc,cpython-38,3413,1237
data/rq3/cpython-3.8/seeds/cpython_case_test_functools_TestTotalOrdering_test_total_ordering_no_overwrite_3602b59ba4122362.pyc,cpython_unittest:data/rq3/cpython-3.8/unittest_seeds/raw,cpython_unittest_seed,cpython_case_test_functools_TestTotalOrdering_test_total_ordering_no_overwrite_3602b59ba4122362.pyc,cpython-38,3413,773
data/rq3/cpython-3.8/seeds/cpython_case_test_functools_TestTotalOrdering_test_type_error_when_not_implemented_7b91b5dabfa60464.pyc,cpython_unittest:data/rq3/cpython-3.8/unittest_seeds/raw,cpython_unittest_seed,cpython_case_test_functools_TestTotalOrdering_test_type_error_when_not_implemented_7b91b5dabfa60464.pyc,cpython-38,3413,5114
data/rq3/cpython-3.8/seeds/cpython_case_test_functools_TestUpdateWrapper_test_builtin_update_5047afed538ca37f.pyc,cpython_unittest:data/rq3/cpython-3.8/unittest_seeds/raw,cpython_unittest_seed,cpython_case_test_functools_TestUpdateWrapper_test_builtin_update_5047afed538ca37f.pyc,cpython-38,3413,694
data/rq3/cpython-3.8/seeds/cpython_case_test_functools_TestUpdateWrapper_test_default_update_2cf7a500c1bb6f10.pyc,cpython_unittest:data/rq3/cpython-3.8/unittest_seeds/raw,cpython_unittest_seed,cpython_case_test_functools_TestUpdateWrapper_test_default_update_2cf7a500c1bb6f10.pyc,cpython-38,3413,708
data/rq3/cpython-3.8/seeds/cpython_case_test_functools_TestUpdateWrapper_test_default_update_doc_fd1817cd48b8db55.pyc,cpython_unittest:data/rq3/cpython-3.8/unittest_seeds/raw,cpython_unittest_seed,cpython_case_test_functools_TestUpdateWrapper_test_default_update_doc_fd1817cd48b8db55.pyc,cpython-38,3413,486
data/rq3/cpython-3.8/seeds/cpython_case_test_functools_TestUpdateWrapper_test_missing_attributes_b8a5bb3c98a8efea.pyc,cpython_unittest:data/rq3/cpython-3.8/unittest_seeds/raw,cpython_unittest_seed,cpython_case_test_functools_TestUpdateWrapper_test_missing_attributes_b8a5bb3c98a8efea.pyc,cpython-38,3413,956
data/rq3/cpython-3.8/seeds/cpython_case_test_functools_TestUpdateWrapper_test_no_update_f6dcaa63f0ddeb6e.pyc,cpython_unittest:data/rq3/cpython-3.8/unittest_seeds/raw,cpython_unittest_seed,cpython_case_test_functools_TestUpdateWrapper_test_no_update_f6dcaa63f0ddeb6e.pyc,cpython-38,3413,956
data/rq3/cpython-3.8/seeds/cpython_case_test_functools_TestUpdateWrapper_test_selective_update_0d8a586a94034b93.pyc,cpython_unittest:data/rq3/cpython-3.8/unittest_seeds/raw,cpython_unittest_seed,cpython_case_test_functools_TestUpdateWrapper_test_selective_update_0d8a586a94034b93.pyc,cpython-38,3413,1016
data/rq3/cpython-3.8/seeds/cpython_case_test_functools_TestWraps_test_default_update_da2eff36d734be02.pyc,cpython_unittest:data/rq3/cpython-3.8/unittest_seeds/raw,cpython_unittest_seed,cpython_case_test_functools_TestWraps_test_default_update_da2eff36d734be02.pyc,cpython-38,3413,563
data/rq3/cpython-3.8/seeds/cpython_case_test_functools_TestWraps_test_default_update_doc_873c7ec5273ceaa5.pyc,cpython_unittest:data/rq3/cpython-3.8/unittest_seeds/raw,cpython_unittest_seed,cpython_case_test_functools_TestWraps_test_default_update_doc_873c7ec5273ceaa5.pyc,cpython-38,3413,478
data/rq3/cpython-3.8/seeds/cpython_case_test_functools_TestWraps_test_no_update_0e9bdca23e9d9099.pyc,cpython_unittest:data/rq3/cpython-3.8/unittest_seeds/raw,cpython_unittest_seed,cpython_case_test_functools_TestWraps_test_no_update_0e9bdca23e9d9099.pyc,cpython-38,3413,904
data/rq3/cpython-3.8/seeds/cpython_case_test_functools_TestWraps_test_selective_update_d87d04412f9878d2.pyc,cpython_unittest:data/rq3/cpython-3.8/unittest_seeds/raw,cpython_unittest_seed,cpython_case_test_functools_TestWraps_test_selective_update_d87d04412f9878d2.pyc,cpython-38,3413,1151
data/rq3/cpython-3.8/seeds/cpython_case_test_future3_TestFuture_test_floor_div_operator_283a45d7423b44ae.pyc,cpython_unittest:data/rq3/cpython-3.8/unittest_seeds/raw,cpython_unittest_seed,cpython_case_test_future3_TestFuture_test_floor_div_operator_283a45d7423b44ae.pyc,cpython-38,3413,412
data/rq3/cpython-3.8/seeds/cpython_case_test_future3_TestFuture_test_nested_scopes_0ad9b207a5cbb5e0.pyc,cpython_unittest:data/rq3/cpython-3.8/unittest_seeds/raw,cpython_unittest_seed,cpython_case_test_future3_TestFuture_test_nested_scopes_0ad9b207a5cbb5e0.pyc,cpython-38,3413,417
data/rq3/cpython-3.8/seeds/cpython_case_test_future3_TestFuture_test_true_div_as_default_15b04114b135e407.pyc,cpython_unittest:data/rq3/cpython-3.8/unittest_seeds/raw,cpython_unittest_seed,cpython_case_test_future3_TestFuture_test_true_div_as_default_15b04114b135e407.pyc,cpython-38,3413,423
data/rq3/cpython-3.8/seeds/cpython_case_test_future4_Tests_test_unicode_literals_d821183e0a8f1807.pyc,cpython_unittest:data/rq3/cpython-3.8/unittest_seeds/raw,cpython_unittest_seed,cpython_case_test_future4_Tests_test_unicode_literals_d821183e0a8f1807.pyc,cpython-38,3413,419
data/rq3/cpython-3.8/seeds/cpython_case_test_future5_TestMultipleFeatures_test_print_function_300156921a6b4867.pyc,cpython_unittest:data/rq3/cpython-3.8/unittest_seeds/raw,cpython_unittest_seed,cpython_case_test_future5_TestMultipleFeatures_test_print_function_300156921a6b4867.pyc,cpython-38,3413,540
data/rq3/cpython-3.8/seeds/cpython_case_test_future5_TestMultipleFeatures_test_unicode_literals_b74006d5355487e3.pyc,cpython_unittest:data/rq3/cpython-3.8/unittest_seeds/raw,cpython_unittest_seed,cpython_case_test_future5_TestMultipleFeatures_test_unicode_literals_b74006d5355487e3.pyc,cpython-38,3413,427
data/rq3/cpython-3.8/seeds/cpython_case_test_future_AnnotationsFutureTestCase_test_annotations_b023fa9eeafff00e.pyc,cpython_unittest:data/rq3/cpython-3.8/unittest_seeds/raw,cpython_unittest_seed,cpython_case_test_future_AnnotationsFutureTestCase_test_annotations_b023fa9eeafff00e.pyc,cpython-38,3413,5710
data/rq3/cpython-3.8/seeds/cpython_case_test_future_AnnotationsFutureTestCase_test_fstring_debug_annotations_bceb124d69aefdb2.pyc,cpython_unittest:data/rq3/cpython-3.8/unittest_seeds/raw,cpython_unittest_seed,cpython_case_test_future_AnnotationsFutureTestCase_test_fstring_debug_annotations_bceb124d69aefdb2.pyc,cpython-38,3413,659
data/rq3/cpython-3.8/seeds/cpython_case_test_future_FutureTest_test_badfuture10_f412aaa13d2859e1.pyc,cpython_unittest:data/rq3/cpython-3.8/unittest_seeds/raw,cpython_unittest_seed,cpython_case_test_future_FutureTest_test_badfuture10_f412aaa13d2859e1.pyc,cpython-38,3413,543
data/rq3/cpython-3.8/seeds/cpython_case_test_future_FutureTest_test_badfuture3_5ebf6b8f1b61e979.pyc,cpython_unittest:data/rq3/cpython-3.8/unittest_seeds/raw,cpython_unittest_seed,cpython_case_test_future_FutureTest_test_badfuture3_5ebf6b8f1b61e979.pyc,cpython-38,3413,541
data/rq3/cpython-3.8/seeds/cpython_case_test_future_FutureTest_test_badfuture4_2d28bd0ba31d3425.pyc,cpython_unittest:data/rq3/cpython-3.8/unittest_seeds/raw,cpython_unittest_seed,cpython_case_test_future_FutureTest_test_badfuture4_2d28bd0ba31d3425.pyc,cpython-38,3413,541
data/rq3/cpython-3.8/seeds/cpython_case_test_future_FutureTest_test_badfuture5_d4b6eccb7be35f74.pyc,cpython_unittest:data/rq3/cpython-3.8/unittest_seeds/raw,cpython_unittest_seed,cpython_case_test_future_FutureTest_test_badfuture5_d4b6eccb7be35f74.pyc,cpython-38,3413,541
data/rq3/cpython-3.8/seeds/cpython_case_test_future_FutureTest_test_badfuture6_ad6f2e5dde13d91b.pyc,cpython_unittest:data/rq3/cpython-3.8/unittest_seeds/raw,cpython_unittest_seed,cpython_case_test_future_FutureTest_test_badfuture6_ad6f2e5dde13d91b.pyc,cpython-38,3413,541
data/rq3/cpython-3.8/seeds/cpython_case_test_future_FutureTest_test_badfuture7_8b66b8a037cfce96.pyc,cpython_unittest:data/rq3/cpython-3.8/unittest_seeds/raw,cpython_unittest_seed,cpython_case_test_future_FutureTest_test_badfuture7_8b66b8a037cfce96.pyc,cpython-38,3413,548
data/rq3/cpython-3.8/seeds/cpython_case_test_future_FutureTest_test_badfuture8_bc708e8121f3a6f3.pyc,cpython_unittest:data/rq3/cpython-3.8/unittest_seeds/raw,cpython_unittest_seed,cpython_case_test_future_FutureTest_test_badfuture8_bc708e8121f3a6f3.pyc,cpython-38,3413,541
