unique_bug_id,python_tag,status,signal,stack_source,signature,findings,example,artifact_path
cpython-312-2bcc6ad1f7bb,cpython-312,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:_Py_GetBaseOpcode|_PyCode_Quicken|init_code|_PyCode_New|r_object|read_object|marshal_loads_impl|marshal_loads|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|run_eval_code_obj|run_mod|pyrun_file|_PyRun_SimpleFileObject",20,"data/rq3/cpython-3.12/fuzz/crashes/SIGSEGV.PC.556c54de03ef.STACK.e597deac3.CODE.1.ADDR.38.INSTR.mov____0x38(%rax),%rbx.pyc",data/rq3/cpython-3.12/unique_bug_pyc/cpython-312-2bcc6ad1f7bb.pyc
cpython-312-2bfbda011629,cpython-312,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:PyDict_SetItem|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|gen_send_ex2|gen_iternext|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|run_eval_code_obj|run_mod|pyrun_file|_PyRun_SimpleFileObject|_PyRun_AnyFileObject|pymain_run_file_obj|pymain_run_file",1,"data/rq3/cpython-3.12/fuzz/crashes/SIGSEGV.PC.5e5e1751f57f.STACK.c384134a9.CODE.1.ADDR.0.INSTR.mov____(%r12),%ebx.pyc",data/rq3/cpython-3.12/unique_bug_pyc/cpython-312-2bfbda011629.pyc
cpython-312-2d463551f6bc,cpython-312,crash,"SIGABRT, Aborted",gdb-rerun,"SIGABRT, Aborted:pthread_kill|??|??|realloc|_PyMem_RawRealloc|PyObject_Realloc|resize_compact|_PyUnicodeWriter_Finish|PyUnicode_FromFormatV|_PyErr_FormatV|PyErr_Format|_PyNumber_Index|PyLong_AsLongAndOverflow|_PyLong_AsInt|_io_FileIO___init___impl|_io_FileIO___init__",38,"data/rq3/cpython-3.12/fuzz/crashes/SIGABRT.PC.71df7fc309fc.STACK.19bf3e07d4.CODE.-6.ADDR.0.INSTR.mov____%eax,%r13d.pyc",data/rq3/cpython-3.12/unique_bug_pyc/cpython-312-2d463551f6bc.pyc
cpython-312-2e7dbf59c38d,cpython-312,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:PyFunction_NewWithQualName|PyFunction_New|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|builtin_exec_impl|builtin_exec|cfunction_vectorcall_FASTCALL_KEYWORDS|_PyObject_VectorcallTstate|PyObject_Vectorcall|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|run_eval_code_obj",54,"data/rq3/cpython-3.12/fuzz/crashes/SIGSEGV.PC.55645b17a8d3.STACK.19ed838683.CODE.1.ADDR.b.INSTR.mov____0x0(%r13),%ebx.pyc",data/rq3/cpython-3.12/unique_bug_pyc/cpython-312-2e7dbf59c38d.pyc
cpython-312-32e27ddd9191,cpython-312,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:PyDict_GetItemWithError|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|builtin___build_class__|cfunction_vectorcall_FASTCALL_KEYWORDS|_PyObject_VectorcallTstate|PyObject_Vectorcall|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|run_eval_code_obj|run_mod|pyrun_file|_PyRun_SimpleFileObject",2,"data/rq3/cpython-3.12/fuzz/crashes/SIGSEGV.PC.5d082c033ac8.STACK.183319dfd5.CODE.1.ADDR.48.INSTR.mov____0x8(%r15),%rax.pyc",data/rq3/cpython-3.12/unique_bug_pyc/cpython-312-32e27ddd9191.pyc
cpython-312-330afc90f5cd,cpython-312,crash,"SIGABRT, Aborted",gdb-rerun,"SIGABRT, Aborted:pthread_kill|fatal_error_exit|fatal_error|_Py_FatalErrorFunc|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|_PyFunction_Vectorcall|_PyObject_VectorcallTstate|vectorcall_unbound|vectorcall_method|slot_bf_getbuffer|PyObject_GetBuffer|_PyManagedBuffer_FromObject|PyMemoryView_FromObjectAndFlags|PyMemoryView_FromObject",6,"data/rq3/cpython-3.12/fuzz/crashes/SIGABRT.PC.703d4f8d49fc.STACK.18ada16db5.CODE.-6.ADDR.0.INSTR.mov____%eax,%r13d.pyc",data/rq3/cpython-3.12/unique_bug_pyc/cpython-312-330afc90f5cd.pyc
cpython-312-342dc3acc689,cpython-312,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:_PyObject_IS_GC|visit_decref|list_traverse|subtract_refs|deduce_unreachable|gc_collect_main|gc_collect_with_callback|PyGC_Collect|Py_FinalizeEx|Py_RunMain|pymain_main|Py_BytesMain|main",1,"data/rq3/cpython-3.12/fuzz/crashes/SIGABRT.PC.736e36f4b9fc.STACK.18a3aea220.CODE.-6.ADDR.0.INSTR.mov____%eax,%r13d.pyc",data/rq3/cpython-3.12/unique_bug_pyc/cpython-312-342dc3acc689.pyc
cpython-312-369a4f2f436b,cpython-312,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:PyObject_GetAttr|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|builtin_exec_impl|builtin_exec|cfunction_vectorcall_FASTCALL_KEYWORDS|_PyObject_VectorcallTstate|PyObject_Vectorcall|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|run_eval_code_obj|run_mod",1,"data/rq3/cpython-3.12/fuzz/crashes/SIGSEGV.PC.57314dcb7925.STACK.de4e7aee6.CODE.1.ADDR.100000007.INSTR.mov____0x8(%rbx),%r13.pyc",data/rq3/cpython-3.12/unique_bug_pyc/cpython-312-369a4f2f436b.pyc
cpython-312-383a4dc5dae6,cpython-312,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:_PyDict_FromItems|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|builtin_exec_impl|builtin_exec|cfunction_vectorcall_FASTCALL_KEYWORDS|_PyObject_VectorcallTstate|PyObject_Vectorcall|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|run_eval_code_obj|run_mod",17,"data/rq3/cpython-3.12/fuzz/crashes/SIGSEGV.PC.56bbaf1b207d.STACK.f1b77ae73.CODE.1.ADDR.8.INSTR.cmp____%r15,0x8(%rax).pyc",data/rq3/cpython-3.12/unique_bug_pyc/cpython-312-383a4dc5dae6.pyc
cpython-312-39f1b949468c,cpython-312,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:Py_XDECREF|list_dealloc|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|run_eval_code_obj|run_mod|pyrun_file|_PyRun_SimpleFileObject|_PyRun_AnyFileObject|pymain_run_file_obj|pymain_run_file|pymain_run_python|Py_RunMain|pymain_main",2,"data/rq3/cpython-3.12/fuzz/crashes/SIGSEGV.PC.612057abc835.STACK.1874001a16.CODE.1.ADDR.ffffffff.INSTR.mov____(%r14),%r13.pyc",data/rq3/cpython-3.12/unique_bug_pyc/cpython-312-39f1b949468c.pyc
cpython-312-3a84df919de0,cpython-312,crash,SIGSEGV,honggfuzz-filename,SIGSEGV:d7c0388de,1,data/rq3/cpython-3.12/fuzz/crashes/SIGSEGV.PC.63cc8626f1e0.STACK.d7c0388de.CODE.128.ADDR.0.INSTR.call___*%rbx.pyc,data/rq3/cpython-3.12/unique_bug_pyc/cpython-312-3a84df919de0.pyc
cpython-312-3c22997449a8,cpython-312,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:_PyObject_FreeInstanceAttributes|subtype_dealloc|_Py_Dealloc|Py_DECREF|frame_dealloc|_Py_Dealloc|Py_DECREF|Py_XDECREF|tb_dealloc|_Py_Dealloc|Py_DECREF|Py_XDECREF|tb_dealloc|_Py_Dealloc|Py_DECREF|Py_XDECREF",1,"data/rq3/cpython-3.12/fuzz/crashes/SIGSEGV.PC.625e4854bb3e.STACK.edf950bdf.CODE.128.ADDR.0.INSTR.mov____(%r14),%r15.pyc",data/rq3/cpython-3.12/unique_bug_pyc/cpython-312-3c22997449a8.pyc
cpython-312-3ce12ddfcd53,cpython-312,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:_PyDict_FromItems|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|_PyFunction_Vectorcall|_PyObject_VectorcallTstate|vectorcall_unbound|slot_tp_richcompare|do_richcompare|PyObject_RichCompare|PyObject_RichCompareBool|dictkeys_generic_lookup|_Py_dict_lookup|insertdict|_PyDict_SetItem_Take2|PyDict_SetItem",1,"data/rq3/cpython-3.12/fuzz/crashes/SIGSEGV.PC.625ab9ca507d.STACK.1bec5b83ee.CODE.1.ADDR.8.INSTR.cmp____%r15,0x8(%rax).pyc",data/rq3/cpython-3.12/unique_bug_pyc/cpython-312-3ce12ddfcd53.pyc
cpython-312-3e356b350c39,cpython-312,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:PySequence_Contains|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|run_eval_code_obj|run_mod|pyrun_file|_PyRun_SimpleFileObject|_PyRun_AnyFileObject|pymain_run_file_obj|pymain_run_file|pymain_run_python|Py_RunMain|pymain_main|Py_BytesMain",4,"data/rq3/cpython-3.12/fuzz/crashes/SIGSEGV.PC.5b174f28483d.STACK.18f482f377.CODE.1.ADDR.8.INSTR.mov____0x8(%r15),%rax.pyc",data/rq3/cpython-3.12/unique_bug_pyc/cpython-312-3e356b350c39.pyc
cpython-312-413e7385bec6,cpython-312,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:Py_XINCREF|_Py_XNewRef|PyException_GetContext|_PyErr_SetObject|_PyErr_FormatV|PyErr_Format|_PyObject_GetMethod|PyObject_VectorcallMethod|PyObject_CallMethodOneArg|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|run_eval_code_obj|run_mod|pyrun_file",1,"data/rq3/cpython-3.12/fuzz/crashes/SIGSEGV.PC.5f754d47be6f.STACK.18f2fae1af.CODE.1.ADDR.1.INSTR.mov____(%r14),%ebx.pyc",data/rq3/cpython-3.12/unique_bug_pyc/cpython-312-413e7385bec6.pyc
cpython-312-456d4a553284,cpython-312,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:_PyObject_LookupAttr|import_from|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|builtin_exec_impl|builtin_exec|cfunction_vectorcall_FASTCALL_KEYWORDS|_PyObject_VectorcallTstate|PyObject_Vectorcall|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|run_eval_code_obj",4,"data/rq3/cpython-3.12/fuzz/crashes/SIGSEGV.PC.569a90c8b3d8.STACK.1836ad80a8.CODE.1.ADDR.100000007.INSTR.mov____0x8(%rbx),%r12.pyc",data/rq3/cpython-3.12/unique_bug_pyc/cpython-312-456d4a553284.pyc
cpython-312-45933108c33c,cpython-312,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:PyDict_SetItem|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|run_eval_code_obj|run_mod|pyrun_file|_PyRun_SimpleFileObject|_PyRun_AnyFileObject|pymain_run_file_obj|pymain_run_file|pymain_run_python|Py_RunMain|pymain_main|Py_BytesMain",19,"data/rq3/cpython-3.12/fuzz/crashes/SIGSEGV.PC.569adbe5d57f.STACK.19f095d645.CODE.1.ADDR.0.INSTR.mov____(%r12),%ebx.pyc",data/rq3/cpython-3.12/unique_bug_pyc/cpython-312-45933108c33c.pyc
cpython-312-495a4a41f8d8,cpython-312,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:PySequence_Contains|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|builtin_exec_impl|builtin_exec|cfunction_vectorcall_FASTCALL_KEYWORDS|_PyObject_VectorcallTstate|PyObject_Vectorcall|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|run_eval_code_obj|run_mod",2,"data/rq3/cpython-3.12/fuzz/crashes/SIGSEGV.PC.5d0d033ae83d.STACK.c65f74ade.CODE.1.ADDR.100000007.INSTR.mov____0x8(%r15),%rax.pyc",data/rq3/cpython-3.12/unique_bug_pyc/cpython-312-495a4a41f8d8.pyc
cpython-312-4c2f7b39ed00,cpython-312,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:get_tools_for_instruction|call_instrumentation_vector|_Py_call_instrumentation_jump|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|gen_send_ex2|gen_send_ex|gen_send|async_gen_asend_send|method_vectorcall_O|_PyObject_VectorcallTstate|PyObject_Vectorcall|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode",1,"data/rq3/cpython-3.12/fuzz/crashes/SIGSEGV.PC.5ab53fe785b8.STACK.19a7ad5842.CODE.1.ADDR.20.INSTR.mov____0x20(%rax),%r15.pyc",data/rq3/cpython-3.12/unique_bug_pyc/cpython-312-4c2f7b39ed00.pyc
cpython-312-4c766bd41a3c,cpython-312,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:PyObject_Vectorcall|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|builtin_exec_impl|builtin_exec|cfunction_vectorcall_FASTCALL_KEYWORDS|_PyObject_VectorcallTstate|PyObject_Vectorcall|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|run_eval_code_obj|run_mod",6,"data/rq3/cpython-3.12/fuzz/crashes/SIGSEGV.PC.576c01223fcb.STACK.de7eede08.CODE.1.ADDR.8.INSTR.mov____0x8(%r13),%r14.pyc",data/rq3/cpython-3.12/unique_bug_pyc/cpython-312-4c766bd41a3c.pyc
cpython-312-4c8e69693fb7,cpython-312,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:find_name_in_mro|_PyType_Lookup|_PyObject_LookupSpecial|_dir_object|PyObject_Dir|get_suggestions_for_attribute_error|offer_suggestions_for_attribute_error|_Py_Offer_Suggestions|print_exception_suggestions|print_exception|print_exception_recursive|_PyErr_Display|PyErr_Display|sys_excepthook_impl|sys_excepthook|cfunction_vectorcall_FASTCALL",1,"data/rq3/cpython-3.12/fuzz/crashes/SIGSEGV.PC.5a8d3016408d.STACK.19e9866003.CODE.128.ADDR.0.INSTR.mov____0xa8(%r14),%rbx.pyc",data/rq3/cpython-3.12/unique_bug_pyc/cpython-312-4c8e69693fb7.pyc
cpython-312-4e261a8cfcb0,cpython-312,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:_Py_GetBaseOpcode|_PyCode_Quicken|init_code|_PyCode_New|r_object|r_object|r_object|read_object|marshal_loads_impl|marshal_loads|cfunction_vectorcall_O|_PyObject_VectorcallTstate|PyObject_Vectorcall|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector",2,"data/rq3/cpython-3.12/fuzz/crashes/SIGSEGV.PC.5b78be0353a9.STACK.d249af899.CODE.1.ADDR.28.INSTR.mov____0x28(%rax),%rbx.pyc",data/rq3/cpython-3.12/unique_bug_pyc/cpython-312-4e261a8cfcb0.pyc
cpython-312-50c3429f26b7,cpython-312,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:PyObject_Hash|tuplehash|PyObject_Hash|tuplehash|PyObject_Hash|_PyDict_LoadGlobal|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|run_eval_code_obj|run_mod|pyrun_file|_PyRun_SimpleFileObject|_PyRun_AnyFileObject|pymain_run_file_obj",1,"data/rq3/cpython-3.12/fuzz/crashes/SIGSEGV.PC.62bbedeb05aa.STACK.18a82a7dd5.CODE.1.ADDR.8.INSTR.mov____0x8(%r14),%r15.pyc",data/rq3/cpython-3.12/unique_bug_pyc/cpython-312-50c3429f26b7.pyc
cpython-312-532595dfc465,cpython-312,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:_PyCoro_GetAwaitableIter|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|builtin_exec_impl|builtin_exec|cfunction_vectorcall_FASTCALL_KEYWORDS|_PyObject_VectorcallTstate|PyObject_Vectorcall|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|run_eval_code_obj|run_mod",1,"data/rq3/cpython-3.12/fuzz/crashes/SIGSEGV.PC.59e8760631ee.STACK.da3d7c3af.CODE.1.ADDR.100000007.INSTR.mov____0x8(%r14),%r13.pyc",data/rq3/cpython-3.12/unique_bug_pyc/cpython-312-532595dfc465.pyc
cpython-312-53bfb6467e1e,cpython-312,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:PyDict_SetItem|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|builtin___build_class__|cfunction_vectorcall_FASTCALL_KEYWORDS|_PyObject_VectorcallTstate|PyObject_Vectorcall|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|run_eval_code_obj|run_mod|pyrun_file|_PyRun_SimpleFileObject",2,"data/rq3/cpython-3.12/fuzz/crashes/SIGSEGV.PC.57b4bd45057f.STACK.19f996ca7a.CODE.128.ADDR.0.INSTR.mov____(%r12),%ebx.pyc",data/rq3/cpython-3.12/unique_bug_pyc/cpython-312-53bfb6467e1e.pyc
cpython-312-54e8f45d1fbc,cpython-312,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:Py_INCREF|Py_XINCREF|_Py_XNewRef|PyException_GetContext|_PyErr_SetObject|_PyErr_FormatV|_PyErr_Format|_PyObject_MakeTpCall|_PyObject_VectorcallTstate|PyObject_Vectorcall|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|run_eval_code_obj|run_mod",1,"data/rq3/cpython-3.12/fuzz/crashes/SIGSEGV.PC.5f30b6b58ea8.STACK.1b516bb14d.CODE.2.ADDR.5f30b6c437c0.INSTR.mov____%ebx,(%r14).pyc",data/rq3/cpython-3.12/unique_bug_pyc/cpython-312-54e8f45d1fbc.pyc
cpython-312-57e84b72505f,cpython-312,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:PyObject_SetAttr|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|builtin_exec_impl|builtin_exec|cfunction_vectorcall_FASTCALL_KEYWORDS|_PyObject_VectorcallTstate|PyObject_Vectorcall|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|run_eval_code_obj|run_mod",20,"data/rq3/cpython-3.12/fuzz/crashes/SIGSEGV.PC.570c34f56890.STACK.19ec622b97.CODE.1.ADDR.100000007.INSTR.mov____0x8(%rbx),%r15.pyc",data/rq3/cpython-3.12/unique_bug_pyc/cpython-312-57e84b72505f.pyc
cpython-312-58e8048ac5da,cpython-312,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:_Py_GetBaseOpcode|_PyCode_Quicken|init_code|_PyCode_New|r_object|read_object|marshal_loads_impl|marshal_loads|cfunction_vectorcall_O|_PyObject_VectorcallTstate|PyObject_Vectorcall|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|run_eval_code_obj",5,"data/rq3/cpython-3.12/fuzz/crashes/SIGSEGV.PC.55bba43e33a9.STACK.f40f1e382.CODE.1.ADDR.28.INSTR.mov____0x28(%rax),%rbx.pyc",data/rq3/cpython-3.12/unique_bug_pyc/cpython-312-58e8048ac5da.pyc
cpython-312-59a3b8282769,cpython-312,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:_PyCoro_GetAwaitableIter|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|run_eval_code_obj|run_mod|pyrun_file|_PyRun_SimpleFileObject|_PyRun_AnyFileObject|pymain_run_file_obj|pymain_run_file|pymain_run_python|Py_RunMain|pymain_main|Py_BytesMain",9,"data/rq3/cpython-3.12/fuzz/crashes/SIGSEGV.PC.56c14047d1ee.STACK.1932a27a06.CODE.1.ADDR.8.INSTR.mov____0x8(%r14),%r13.pyc",data/rq3/cpython-3.12/unique_bug_pyc/cpython-312-59a3b8282769.pyc
cpython-312-5a1e8ed476ad,cpython-312,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:Py_XDECREF|tupledealloc|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|builtin_exec_impl|builtin_exec|cfunction_vectorcall_FASTCALL_KEYWORDS|_PyObject_VectorcallTstate|PyObject_Vectorcall|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|run_eval_code_obj",1,"data/rq3/cpython-3.12/fuzz/crashes/SIGSEGV.PC.644f2a36d9c3.STACK.cfbaa6657.CODE.1.ADDR.ffffffff.INSTR.mov____0x0(%r13),%r12.pyc",data/rq3/cpython-3.12/unique_bug_pyc/cpython-312-5a1e8ed476ad.pyc
cpython-312-5e93a0ca1297,cpython-312,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:PyNumber_Negative|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|builtin_exec_impl|builtin_exec|cfunction_vectorcall_FASTCALL_KEYWORDS|_PyObject_VectorcallTstate|PyObject_Vectorcall|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|run_eval_code_obj|run_mod",1,"data/rq3/cpython-3.12/fuzz/crashes/SIGSEGV.PC.571c908cc8b3.STACK.da6275922.CODE.128.ADDR.0.INSTR.mov____0x60(%r15),%rax.pyc",data/rq3/cpython-3.12/unique_bug_pyc/cpython-312-5e93a0ca1297.pyc
cpython-312-606f8a68378a,cpython-312,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|builtin_exec_impl|builtin_exec|cfunction_vectorcall_FASTCALL_KEYWORDS|_PyObject_VectorcallTstate|PyObject_Vectorcall|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|run_eval_code_obj|run_mod|pyrun_file",12,"data/rq3/cpython-3.12/fuzz/crashes/SIGSEGV.PC.5f376042f5a3.STACK.19ab1de153.CODE.128.ADDR.0.INSTR.mov____0xa8(%r15),%rsi.pyc",data/rq3/cpython-3.12/unique_bug_pyc/cpython-312-606f8a68378a.pyc
cpython-312-62d47c49b8b7,cpython-312,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:_PyTuple_FromArray|_PyObject_MakeTpCall|_PyObject_VectorcallTstate|PyObject_Vectorcall|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|run_eval_code_obj|run_mod|pyrun_file|_PyRun_SimpleFileObject|_PyRun_AnyFileObject|pymain_run_file_obj|pymain_run_file|pymain_run_python",17,"data/rq3/cpython-3.12/fuzz/crashes/SIGSEGV.PC.55d1509cff20.STACK.dbc2c531b.CODE.1.ADDR.0.INSTR.mov____(%r14),%r13d.pyc",data/rq3/cpython-3.12/unique_bug_pyc/cpython-312-62d47c49b8b7.pyc
cpython-312-65fc5a1aeec3,cpython-312,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:PyObject_SetItem|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|builtin_exec_impl|builtin_exec|cfunction_vectorcall_FASTCALL_KEYWORDS|_PyObject_VectorcallTstate|PyObject_Vectorcall|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|run_eval_code_obj|run_mod",1,"data/rq3/cpython-3.12/fuzz/crashes/SIGSEGV.PC.5bd94b002d26.STACK.18a8c5fa84.CODE.1.ADDR.100000007.INSTR.mov____0x8(%rbx),%r14.pyc",data/rq3/cpython-3.12/unique_bug_pyc/cpython-312-65fc5a1aeec3.pyc
cpython-312-662aa1a047ea,cpython-312,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:??|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|run_eval_code_obj|run_mod|pyrun_file|_PyRun_SimpleFileObject|_PyRun_AnyFileObject|pymain_run_file_obj|pymain_run_file|pymain_run_python|Py_RunMain|pymain_main|Py_BytesMain",494,data/rq3/cpython-3.12/fuzz/crashes/SIGSEGV.PC.0.STACK.ca7f84a2c.CODE.1.ADDR.0.INSTR.[NOT_MMAPED].pyc,data/rq3/cpython-3.12/unique_bug_pyc/cpython-312-662aa1a047ea.pyc
cpython-312-672fb9957965,cpython-312,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:Py_XDECREF|tupledealloc|_Py_Dealloc|Py_DECREF|Py_XDECREF|free_keys_object|dictkeys_decref|dict_dealloc|_Py_Dealloc|Py_DECREF|Py_XDECREF|tupledealloc|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode",2,"data/rq3/cpython-3.12/fuzz/crashes/SIGSEGV.PC.5902eaba69c3.STACK.185a6c848c.CODE.1.ADDR.ffffffff.INSTR.mov____0x0(%r13),%r12.pyc",data/rq3/cpython-3.12/unique_bug_pyc/cpython-312-672fb9957965.pyc
cpython-312-67b760c3adb2,cpython-312,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:_PyEval_EvalFrameDefault|_PyEval_EvalFrame|gen_send_ex2|gen_send_ex|gen_send|async_gen_asend_send|method_vectorcall_O|_PyObject_VectorcallTstate|PyObject_Vectorcall|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|run_eval_code_obj|run_mod|pyrun_file",2,"data/rq3/cpython-3.12/fuzz/crashes/SIGABRT.PC.72011f1399fc.STACK.18312690be.CODE.-6.ADDR.0.INSTR.mov____%eax,%r13d.pyc",data/rq3/cpython-3.12/unique_bug_pyc/cpython-312-67b760c3adb2.pyc
